Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
TXN102701,USER3688,4446.66,Bill Payment,5,Android,Same City,1,2786,3,UPI PIN,1
TXN102702,USER1184,47.55,Bill Payment,1,Android,Different City,1,2151,2,Biometric,0
TXN102703,USER4671,2647.6,P2P,2,Web,Different City,0,2294,3,Biometric,1
TXN102704,USER2877,4318.19,P2P,0,iOS,Different City,1,2365,4,UPI PIN,0
TXN102705,USER4892,6412.47,P2P,5,Android,Same City,0,1589,2,UPI PIN,1
TXN102706,USER1466,3479.36,Recharge,5,Android,Same City,0,2156,4,UPI PIN,1
TXN102707,USER1005,1388.02,Bill Payment,9,Android,Different City,0,2102,3,UPI PIN,0
TXN102708,USER1363,647.89,Recharge,23,Android,Different City,0,968,3,UPI PIN,0
TXN102709,USER4533,397.22,P2P,17,Web,Different State,0,144,3,Biometric,0
TXN102710,USER2644,4604.17,P2P,4,iOS,Same City,0,3666,5,UPI PIN,1
TXN102711,USER2859,1505.96,Bill Payment,1,iOS,Different City,0,2254,2,Auto Debit,0
TXN102712,USER4182,1242.42,Merchant,20,Android,Same City,0,1222,4,UPI PIN,0
TXN102713,USER3126,443.23,Recharge,8,Android,Same City,0,3119,3,UPI PIN,0
TXN102714,USER2058,1770.22,P2P,11,Android,Same City,0,3014,4,Auto Debit,1
TXN102715,USER2366,2964.17,Merchant,19,iOS,Same City,0,278,2,UPI PIN,0
TXN102716,USER1455,5785.87,Recharge,20,iOS,Same City,0,55,2,UPI PIN,1
TXN102717,USER2440,1288.97,Recharge,19,iOS,Same City,0,397,6,UPI PIN,0
TXN102718,USER3977,4470.17,Merchant,17,Android,Same City,1,3400,2,UPI PIN,0
TXN102719,USER2158,1060.26,Recharge,22,Web,Same City,0,1593,4,UPI PIN,0
TXN102720,USER3383,5554.63,Recharge,8,Web,Same City,0,1422,2,UPI PIN,0
TXN102721,USER4237,377.29,P2P,18,Android,Same City,0,3815,3,Auto Debit,0
TXN102722,USER1825,1273.45,P2P,10,Android,Same City,0,2060,2,Biometric,1
TXN102723,USER3370,418.66,Merchant,11,Android,Same City,2,1387,3,Auto Debit,0
TXN102724,USER2240,1989.15,Recharge,1,iOS,Same City,0,3458,6,UPI PIN,1
TXN102725,USER2654,1043.14,Merchant,7,iOS,Same City,0,1564,0,Auto Debit,0
TXN102726,USER3727,1407.86,Merchant,17,iOS,Same City,1,3908,7,Biometric,0
TXN102727,USER4485,155.13,Recharge,5,iOS,Same City,0,380,5,Auto Debit,0
TXN102728,USER3569,1488.47,Recharge,19,iOS,Same City,0,389,6,UPI PIN,0
TXN102729,USER2558,2625.2,P2P,10,Web,Different State,0,1974,2,UPI PIN,0
TXN102730,USER1978,415.78,Recharge,2,Web,Same City,0,990,2,UPI PIN,0
TXN102731,USER2074,5723.65,Recharge,0,iOS,Same City,0,1877,4,UPI PIN,0
TXN102732,USER4783,1560.33,P2P,23,Android,Same City,0,3768,2,UPI PIN,0
TXN102733,USER2714,2860.13,Bill Payment,10,iOS,Same City,0,2427,2,UPI PIN,0
TXN102734,USER2416,3032.29,Recharge,1,Android,Same City,0,396,3,Auto Debit,0
TXN102735,USER1174,108.41,Recharge,6,iOS,Same City,0,3056,1,UPI PIN,0
TXN102736,USER3272,1197.94,Recharge,13,iOS,Same City,0,3001,6,Biometric,0
TXN102737,USER1134,294.91,Bill Payment,15,Android,Same City,1,2582,5,Biometric,0
TXN102738,USER4477,1632.59,Merchant,16,Android,Same City,0,2874,1,UPI PIN,0
TXN102739,USER1660,5676.06,Recharge,9,iOS,Same City,0,2534,1,UPI PIN,1
TXN102740,USER1120,2469.65,Merchant,18,Android,Same City,1,421,1,UPI PIN,0
TXN102741,USER1312,3126.91,Recharge,12,iOS,Different City,1,2534,4,UPI PIN,1
TXN102742,USER3797,2267.16,Merchant,1,Android,Same City,1,1493,2,UPI PIN,0
TXN102743,USER1872,1126.27,Bill Payment,3,Android,Same City,0,1443,1,UPI PIN,0
TXN102744,USER4353,4644.75,Recharge,6,Android,Same City,0,2201,4,UPI PIN,0
TXN102745,USER4935,1014.32,P2P,23,Android,Same City,1,3598,2,UPI PIN,0
TXN102746,USER3382,4647.37,Recharge,5,Android,Different City,1,746,3,UPI PIN,1
TXN102747,USER3396,80.11,Bill Payment,9,iOS,Same City,0,366,3,Biometric,0
TXN102748,USER3086,184.12,Bill Payment,13,Android,Different City,0,1055,3,UPI PIN,0
TXN102749,USER3695,902.52,Bill Payment,21,Android,Different City,0,3215,5,UPI PIN,1
TXN102750,USER2548,4519.13,Bill Payment,15,Android,Different City,1,3523,3,UPI PIN,0
TXN102751,USER1679,3169.49,Bill Payment,7,Web,Same City,2,2880,6,Auto Debit,0
TXN102752,USER1431,690.08,Merchant,2,Android,Different City,0,2682,2,Auto Debit,0
TXN102753,USER3297,586.15,Merchant,6,Android,Same City,0,1496,2,UPI PIN,0
TXN102754,USER4591,51.7,Recharge,8,Android,Different State,2,2364,2,UPI PIN,1
TXN102755,USER1627,1172.94,Merchant,3,Android,Same City,0,2134,2,UPI PIN,1
TXN102756,USER4393,794.99,P2P,5,iOS,Same City,0,2368,4,Auto Debit,1
TXN102757,USER1989,519.76,P2P,13,Android,Same City,0,3130,1,UPI PIN,0
TXN102758,USER4172,1957.68,Bill Payment,10,Android,Same City,0,3357,5,UPI PIN,0
TXN102759,USER1806,4715.62,Recharge,21,Android,Same City,0,1002,3,UPI PIN,0
TXN102760,USER2942,1341.39,Bill Payment,20,iOS,Same City,0,1553,2,UPI PIN,0
TXN102761,USER4229,682.22,Merchant,16,Web,Same City,1,221,0,UPI PIN,0
TXN102762,USER1872,3469.13,Merchant,14,Android,Same City,1,3256,2,UPI PIN,0
TXN102763,USER4600,361.31,Recharge,14,Web,Same City,0,2006,2,UPI PIN,0
TXN102764,USER3223,705.0,P2P,14,Android,Same City,1,3561,3,Biometric,1
TXN102765,USER4348,207.17,Bill Payment,5,Android,Different State,0,610,1,UPI PIN,0
TXN102766,USER3706,344.1,P2P,2,Android,Same City,0,476,5,UPI PIN,0
TXN102767,USER2812,134.65,Merchant,10,Android,Same City,0,1150,3,Biometric,0
TXN102768,USER2539,2612.71,P2P,17,iOS,Same City,1,1616,9,Biometric,0
TXN102769,USER3215,1316.09,Bill Payment,16,Android,Different State,0,3364,0,UPI PIN,0
TXN102770,USER2516,109.12,Merchant,6,Android,Same City,1,1979,4,UPI PIN,0
TXN102771,USER3149,1533.81,Merchant,18,Android,Same City,0,917,4,UPI PIN,1
TXN102772,USER4083,1563.62,Recharge,14,Android,Same City,0,2657,4,Biometric,0
TXN102773,USER4858,5492.54,Bill Payment,0,Android,Same City,0,268,4,UPI PIN,0
TXN102774,USER4853,4712.61,P2P,9,iOS,Same City,3,1003,4,UPI PIN,1
TXN102775,USER3712,1954.62,Recharge,18,iOS,Same City,1,1043,1,Auto Debit,1
TXN102776,USER1673,2082.72,Recharge,15,iOS,Same City,0,112,5,UPI PIN,0
TXN102777,USER3834,1106.02,P2P,4,Android,Different City,0,1195,2,Biometric,0
TXN102778,USER4215,2071.22,Bill Payment,19,Android,Same City,0,2781,5,UPI PIN,0
TXN102779,USER1629,6470.43,Recharge,4,Android,Same City,0,612,0,UPI PIN,0
TXN102780,USER3670,425.75,Merchant,20,iOS,Same City,0,3381,2,Biometric,0
TXN102781,USER1624,403.18,Recharge,6,Android,Same City,1,2463,7,Biometric,0
TXN102782,USER1003,4631.88,Recharge,17,iOS,Different State,0,693,2,UPI PIN,0
TXN102783,USER1787,1916.7,Merchant,16,iOS,Same City,2,2020,3,UPI PIN,0
TXN102784,USER3896,3505.24,Merchant,11,Android,Same City,0,2792,3,Biometric,0
TXN102785,USER2302,2078.02,P2P,10,iOS,Same City,0,2209,2,UPI PIN,0
TXN102786,USER1516,3863.03,Bill Payment,16,Android,Same City,0,1015,0,UPI PIN,0
TXN102787,USER1476,5254.27,Bill Payment,11,Android,Different State,0,1660,3,UPI PIN,0
TXN102788,USER3470,4716.75,Bill Payment,18,iOS,Same City,1,1566,2,UPI PIN,0
TXN102789,USER4484,3727.82,Merchant,17,Android,Same City,0,2559,2,UPI PIN,1
TXN102790,USER1742,5596.79,P2P,15,iOS,Same City,0,2597,3,Biometric,1
TXN102791,USER1905,3167.6,P2P,23,Android,Same City,1,410,3,Biometric,1
TXN102792,USER4883,2573.25,Bill Payment,5,Android,Same City,0,1499,5,Auto Debit,0
TXN102793,USER1924,3189.34,Merchant,23,Android,Different City,1,1483,1,Auto Debit,0
TXN102794,USER2834,236.35,Bill Payment,19,iOS,Same City,0,3927,2,Biometric,0
TXN102795,USER3269,1114.25,Recharge,11,Android,Same City,1,2426,2,UPI PIN,0
TXN102796,USER4645,3321.01,Recharge,10,Android,Same City,0,3037,4,Auto Debit,0
TXN102797,USER2189,966.0,P2P,17,Android,Same City,0,3787,4,Biometric,1
TXN102798,USER3578,67.48,Recharge,22,Android,Same City,2,49,5,UPI PIN,0
TXN102799,USER2201,930.28,P2P,11,Android,Same City,0,3924,6,UPI PIN,1
TXN102800,USER4159,2538.83,P2P,15,Android,Same City,1,242,0,UPI PIN,1
TXN102801,USER2826,1610.51,Bill Payment,20,Android,Different State,2,2113,1,Biometric,0
TXN102802,USER1798,807.74,Merchant,6,Android,Different City,0,492,7,UPI PIN,0
TXN102803,USER1418,1240.84,Merchant,5,Android,Different City,1,2732,2,Biometric,0
TXN102804,USER4771,392.68,Merchant,8,Android,Same City,0,142,4,Biometric,0
TXN102805,USER3610,1604.58,Merchant,15,Android,Same City,0,3127,4,UPI PIN,0
TXN102806,USER3634,323.66,Recharge,0,Android,Same City,0,2878,1,UPI PIN,0
TXN102807,USER3717,1039.48,P2P,14,iOS,Same City,1,2372,5,UPI PIN,0
TXN102808,USER4599,419.12,Recharge,15,iOS,Same City,0,2902,4,UPI PIN,0
TXN102809,USER3734,1053.79,P2P,17,iOS,Different City,0,2318,6,UPI PIN,0
TXN102810,USER3401,215.94,Recharge,9,Android,Different City,0,861,3,Auto Debit,0
TXN102811,USER3165,1475.61,P2P,6,iOS,Same City,0,349,4,UPI PIN,0
TXN102812,USER4527,1932.41,Merchant,21,Android,Same City,0,409,1,UPI PIN,0
TXN102813,USER1462,718.3,P2P,16,Web,Different City,0,2966,5,Auto Debit,0
TXN102814,USER3152,58.38,Bill Payment,15,iOS,Same City,0,3931,5,Biometric,0
TXN102815,USER4218,369.48,P2P,22,Android,Different City,1,1934,8,Biometric,1
TXN102816,USER4859,988.52,Recharge,15,Android,Same City,0,1417,0,UPI PIN,0
TXN102817,USER3084,10808.32,Recharge,13,Android,Same City,0,3922,0,Biometric,0
TXN102818,USER3574,1323.4,P2P,13,iOS,Same City,0,2872,4,UPI PIN,0
TXN102819,USER2558,6635.57,P2P,7,Android,Same City,2,632,2,UPI PIN,1
TXN102820,USER1071,643.57,Bill Payment,19,iOS,Different City,0,2126,5,Biometric,0
TXN102821,USER3641,190.77,P2P,18,iOS,Different City,0,443,3,UPI PIN,0
TXN102822,USER3955,2208.14,Merchant,20,Android,Different City,0,1170,4,Biometric,0
TXN102823,USER4686,3741.62,Recharge,15,iOS,Different State,2,3635,3,UPI PIN,1
TXN102824,USER1671,647.62,Recharge,17,iOS,Same City,0,1892,0,UPI PIN,0
TXN102825,USER1020,1431.1,P2P,21,Android,Same City,0,1822,2,Biometric,0
TXN102826,USER3273,450.37,Recharge,11,Android,Same City,0,2835,2,UPI PIN,0
TXN102827,USER3988,4233.27,Bill Payment,2,Android,Same City,0,3196,5,UPI PIN,0
TXN102828,USER1704,763.32,Bill Payment,7,Android,Different State,0,2899,5,UPI PIN,0
TXN102829,USER1866,1090.71,Bill Payment,23,Android,Different State,0,3372,3,Biometric,0
TXN102830,USER3657,788.01,Bill Payment,22,Android,Same City,1,2556,2,UPI PIN,0
TXN102831,USER2963,535.65,Recharge,0,iOS,Same City,0,2118,3,Auto Debit,0
TXN102832,USER2740,4375.83,P2P,5,iOS,Same City,0,2326,2,UPI PIN,0
TXN102833,USER2324,901.11,Bill Payment,8,iOS,Different City,1,1963,1,UPI PIN,0
TXN102834,USER1874,3802.84,Merchant,7,iOS,Same City,0,3751,4,UPI PIN,1
TXN102835,USER1000,396.69,Bill Payment,22,iOS,Same City,0,1813,3,UPI PIN,0
TXN102836,USER3622,5524.92,P2P,5,iOS,Same City,0,1714,4,UPI PIN,0
TXN102837,USER2898,1520.89,Merchant,18,Android,Same City,1,2404,1,UPI PIN,1
TXN102838,USER1169,2743.67,Recharge,8,Android,Same City,0,489,1,UPI PIN,0
TXN102839,USER4032,4639.68,Bill Payment,4,iOS,Same City,1,3638,2,UPI PIN,1
TXN102840,USER2168,2935.86,P2P,23,Android,Same City,0,3561,5,UPI PIN,0
TXN102841,USER4682,2420.56,Bill Payment,0,iOS,Same City,0,2181,6,UPI PIN,0
TXN102842,USER4295,278.4,Bill Payment,1,Web,Same City,1,1038,1,UPI PIN,0
TXN102843,USER3795,1148.74,Bill Payment,3,Android,Same City,0,3614,3,UPI PIN,0
TXN102844,USER4854,3666.28,Bill Payment,12,iOS,Same City,0,1127,3,UPI PIN,0
TXN102845,USER2758,1419.33,P2P,2,Android,Different City,1,2516,1,Biometric,1
TXN102846,USER2533,537.04,Merchant,16,Android,Same City,0,1741,2,UPI PIN,0
TXN102847,USER3076,2710.1,Bill Payment,19,Android,Same City,0,1472,2,UPI PIN,0
TXN102848,USER1898,5163.03,P2P,23,iOS,Same City,1,621,0,UPI PIN,0
TXN102849,USER3207,2605.8,Merchant,20,Android,Same City,1,3927,3,UPI PIN,0
TXN102850,USER2596,3494.25,Bill Payment,19,Web,Same City,1,1258,3,Biometric,0
TXN102851,USER3692,2306.31,Merchant,23,iOS,Same City,1,3225,1,Auto Debit,0
TXN102852,USER4745,279.32,Recharge,3,iOS,Different City,0,917,1,UPI PIN,0
TXN102853,USER2237,1153.56,P2P,14,Android,Same City,1,2068,1,UPI PIN,0
TXN102854,USER4885,1581.75,Merchant,13,iOS,Same City,2,1066,4,UPI PIN,0
TXN102855,USER2719,594.16,Bill Payment,16,Android,Same City,0,1969,2,UPI PIN,0
TXN102856,USER1558,439.36,Recharge,1,Android,Different City,1,673,1,UPI PIN,1
TXN102857,USER3010,3087.71,Bill Payment,18,iOS,Same City,1,1770,1,Biometric,0
TXN102858,USER2251,1107.89,Bill Payment,6,iOS,Different City,0,1837,3,UPI PIN,1
TXN102859,USER2478,183.52,Bill Payment,6,Android,Same City,1,3369,1,UPI PIN,0
TXN102860,USER4250,4880.85,P2P,14,iOS,Same City,0,3693,3,UPI PIN,0
TXN102861,USER1151,1510.22,Bill Payment,11,iOS,Same City,0,126,2,Biometric,0
TXN102862,USER2534,2509.58,Recharge,0,Android,Same City,0,2036,3,UPI PIN,1
TXN102863,USER2943,224.0,Bill Payment,11,Web,Same City,1,3936,3,UPI PIN,0
TXN102864,USER3286,957.43,Merchant,10,Android,Same City,0,2250,5,UPI PIN,0
TXN102865,USER2012,50.7,Recharge,17,iOS,Different State,0,3634,2,Biometric,0
TXN102866,USER2770,732.26,P2P,14,iOS,Different City,0,1394,8,UPI PIN,0
TXN102867,USER4571,583.31,P2P,1,iOS,Same City,0,3683,1,UPI PIN,0
TXN102868,USER3383,575.65,P2P,2,iOS,Same City,0,2659,5,Biometric,0
TXN102869,USER3329,5787.34,Bill Payment,16,Android,Same City,0,1479,2,Biometric,1
TXN102870,USER4028,1408.27,Merchant,3,Android,Same City,0,2395,1,UPI PIN,0
TXN102871,USER4169,332.85,Bill Payment,1,iOS,Same City,0,1346,2,UPI PIN,0
TXN102872,USER3557,2155.24,P2P,14,Android,Same City,0,2981,3,UPI PIN,0
TXN102873,USER2800,106.96,Recharge,17,iOS,Same City,1,2024,3,UPI PIN,0
TXN102874,USER2866,1652.27,Bill Payment,0,iOS,Different State,1,1568,2,Biometric,0
TXN102875,USER2269,27.2,Merchant,3,Android,Different State,1,1861,4,UPI PIN,0
TXN102876,USER1437,543.39,Recharge,9,Android,Different State,0,2295,3,UPI PIN,0
TXN102877,USER3669,1062.07,Bill Payment,10,Android,Same City,0,1867,3,UPI PIN,0
TXN102878,USER1372,3321.92,Recharge,19,Android,Same City,0,3094,4,UPI PIN,0
TXN102879,USER1131,4063.12,P2P,16,Web,Different City,0,2088,1,UPI PIN,0
TXN102880,USER3884,3169.8,Recharge,21,Web,Different City,0,3855,3,Auto Debit,1
TXN102881,USER3102,2207.27,P2P,13,iOS,Same City,0,3555,0,Biometric,0
TXN102882,USER3723,1311.42,Recharge,9,iOS,Different City,0,2054,0,Biometric,0
TXN102883,USER2497,2359.58,Merchant,11,Web,Same City,0,2524,5,UPI PIN,1
TXN102884,USER4105,349.48,Merchant,13,Android,Same City,0,208,3,Biometric,0
TXN102885,USER4320,3011.89,Recharge,21,iOS,Same City,1,2766,1,Biometric,0
TXN102886,USER2607,3055.98,Recharge,19,Android,Same City,0,3859,3,UPI PIN,1
TXN102887,USER4521,3934.07,P2P,10,Android,Different City,1,872,1,UPI PIN,1
TXN102888,USER1368,4365.88,Bill Payment,12,Android,Different City,1,2592,1,Auto Debit,1
TXN102889,USER3560,1804.3,Bill Payment,20,Android,Same City,0,2897,4,UPI PIN,1
TXN102890,USER2716,1495.43,P2P,23,Android,Same City,0,2520,7,UPI PIN,0
TXN102891,USER1648,100.84,Bill Payment,10,iOS,Different City,0,2460,4,UPI PIN,0
TXN102892,USER1059,1766.06,P2P,4,iOS,Same City,0,3074,5,UPI PIN,0
TXN102893,USER1995,2225.18,Bill Payment,6,Android,Different City,0,870,3,UPI PIN,0
TXN102894,USER4405,2243.73,P2P,3,Android,Same City,0,1830,4,UPI PIN,1
TXN102895,USER1874,6194.58,Bill Payment,13,Android,Same City,0,1780,3,UPI PIN,1
TXN102896,USER4938,951.01,P2P,7,Android,Same City,1,2300,3,UPI PIN,0
TXN102897,USER3101,804.25,Recharge,16,Web,Same City,0,1049,3,UPI PIN,0
TXN102898,USER1759,685.69,Bill Payment,5,Android,Same City,1,462,4,Auto Debit,0
TXN102899,USER1436,3801.02,Bill Payment,12,iOS,Same City,1,726,1,UPI PIN,0
TXN102900,USER1821,63.76,P2P,14,Android,Same City,0,2553,5,Biometric,0
TXN102901,USER3725,1241.09,Bill Payment,22,Android,Same City,0,3648,4,UPI PIN,0
TXN102902,USER3434,1156.88,Merchant,3,iOS,Same City,0,3895,1,UPI PIN,1
TXN102903,USER1100,2298.52,Recharge,9,Android,Same City,0,3305,3,UPI PIN,1
TXN102904,USER3138,931.37,Bill Payment,5,Android,Same City,1,3134,2,Biometric,0
TXN102905,USER4010,849.64,Merchant,8,iOS,Same City,0,2118,3,Biometric,0
TXN102906,USER4133,711.62,Bill Payment,3,Android,Same City,0,1368,3,UPI PIN,0
TXN102907,USER4903,234.01,Merchant,19,iOS,Same City,1,1904,2,UPI PIN,0
TXN102908,USER2402,3392.36,P2P,1,Android,Same City,0,3688,5,Biometric,0
TXN102909,USER4414,2404.27,Recharge,9,iOS,Different State,0,1849,0,Biometric,0
TXN102910,USER3888,1169.13,P2P,1,iOS,Same City,0,1338,9,UPI PIN,0
TXN102911,USER3211,567.2,Merchant,15,iOS,Same City,0,1792,2,UPI PIN,0
TXN102912,USER3238,3171.48,Bill Payment,6,Android,Same City,0,1032,1,UPI PIN,0
TXN102913,USER4968,1040.34,Bill Payment,3,Android,Same City,0,1027,6,UPI PIN,0
TXN102914,USER1482,5087.98,Merchant,10,Android,Same City,0,3882,3,UPI PIN,0
TXN102915,USER2059,2668.71,P2P,23,Android,Different City,1,152,3,UPI PIN,0
TXN102916,USER2304,384.79,Recharge,2,Android,Same City,0,154,7,UPI PIN,0
TXN102917,USER1931,1575.77,Bill Payment,2,Android,Same City,0,1485,1,UPI PIN,0
TXN102918,USER4801,4754.85,P2P,9,Android,Same City,0,3031,4,Biometric,0
TXN102919,USER2162,2206.69,Recharge,1,iOS,Same City,0,3682,3,Auto Debit,1
TXN102920,USER1703,3445.08,P2P,10,iOS,Same City,0,724,4,UPI PIN,0
TXN102921,USER2855,2466.8,Recharge,11,iOS,Same City,0,843,0,UPI PIN,0
TXN102922,USER2659,986.84,P2P,12,Android,Different State,0,3466,7,UPI PIN,1
TXN102923,USER2421,956.4,P2P,11,Android,Same City,0,1084,2,Auto Debit,0
TXN102924,USER3719,1612.31,Bill Payment,0,Web,Same City,0,429,1,UPI PIN,0
TXN102925,USER3154,777.73,Recharge,17,Android,Different City,1,1594,4,Biometric,1
TXN102926,USER1702,3066.86,Recharge,18,Android,Same City,0,2145,4,UPI PIN,0
TXN102927,USER4379,7086.18,Bill Payment,23,iOS,Same City,0,2371,2,Biometric,0
TXN102928,USER3974,3412.84,P2P,8,iOS,Same City,0,2841,2,Auto Debit,1
TXN102929,USER2855,2850.22,Merchant,11,Android,Same City,0,2304,6,UPI PIN,1
TXN102930,USER3906,1546.84,Bill Payment,18,Android,Same City,0,1065,2,Auto Debit,1
TXN102931,USER2267,3688.87,Bill Payment,11,Android,Same City,0,2892,3,UPI PIN,0
TXN102932,USER1226,923.94,P2P,23,Android,Same City,1,468,4,UPI PIN,0
TXN102933,USER4380,1446.09,Bill Payment,6,Android,Same City,0,2357,4,Biometric,0
TXN102934,USER4699,4566.67,Bill Payment,3,Android,Different State,0,1644,3,UPI PIN,0
TXN102935,USER4510,309.03,Recharge,23,Android,Different State,1,426,1,UPI PIN,0
TXN102936,USER1267,847.32,P2P,16,Android,Different State,1,2553,2,UPI PIN,0
TXN102937,USER2497,50.82,Bill Payment,17,Android,Different City,1,3136,6,UPI PIN,1
TXN102938,USER3756,4157.97,P2P,19,Android,Same City,0,1852,2,Biometric,1
TXN102939,USER2168,1110.35,P2P,13,iOS,Same City,0,1010,5,Biometric,0
TXN102940,USER4608,841.93,Recharge,1,Android,Same City,0,989,2,UPI PIN,0
TXN102941,USER3465,346.94,Recharge,18,Android,Same City,0,3825,6,Auto Debit,0
TXN102942,USER3878,11.57,Bill Payment,10,Android,Same City,0,2040,3,Biometric,0
TXN102943,USER3196,2367.78,Bill Payment,8,Android,Same City,0,2373,5,UPI PIN,0
TXN102944,USER1686,1219.35,Merchant,8,iOS,Different City,0,2450,3,UPI PIN,0
TXN102945,USER4340,1443.79,Merchant,21,iOS,Same City,0,2870,1,UPI PIN,0
TXN102946,USER2917,5777.15,Recharge,15,Android,Same City,0,3133,2,UPI PIN,0
TXN102947,USER1817,6443.8,Merchant,10,iOS,Same City,0,3518,6,UPI PIN,0
TXN102948,USER3318,3329.24,Recharge,15,Android,Same City,0,1149,2,UPI PIN,1
TXN102949,USER3180,720.35,Recharge,14,iOS,Different State,0,3628,2,UPI PIN,1
TXN102950,USER1417,0.24,Bill Payment,14,iOS,Same City,0,2474,3,Biometric,0
TXN102951,USER1125,4013.89,Merchant,8,Android,Same City,1,308,1,Biometric,0
TXN102952,USER2237,121.05,Merchant,11,Web,Different State,0,1866,4,Biometric,0
TXN102953,USER2138,1120.69,Recharge,0,iOS,Different City,0,1074,2,Auto Debit,1
TXN102954,USER2971,2831.9,P2P,23,Android,Different City,1,817,3,UPI PIN,0
TXN102955,USER3673,2494.09,Bill Payment,17,Android,Different State,1,90,1,Auto Debit,0
TXN102956,USER2787,1848.0,Merchant,15,Android,Same City,0,2150,1,UPI PIN,0
TXN102957,USER3876,1576.08,Merchant,6,Android,Different City,0,2299,2,Biometric,0
TXN102958,USER4145,2108.46,P2P,12,Android,Different State,0,1019,1,UPI PIN,0
TXN102959,USER1847,1682.54,Recharge,4,Android,Same City,0,3315,1,UPI PIN,1
TXN102960,USER1989,18439.57,Merchant,3,Android,Different City,0,1372,3,Auto Debit,0
TXN102961,USER4471,437.55,P2P,14,iOS,Same City,0,3955,3,Auto Debit,0
TXN102962,USER4484,478.05,Recharge,6,Android,Same City,1,2321,6,UPI PIN,1
TXN102963,USER4073,3552.0,P2P,23,iOS,Same City,0,1616,2,UPI PIN,0
TXN102964,USER4281,1076.01,Bill Payment,14,iOS,Different State,0,800,3,UPI PIN,1
TXN102965,USER1688,1122.33,P2P,2,Web,Different City,1,1976,3,UPI PIN,0
TXN102966,USER1267,2819.01,P2P,10,iOS,Same City,0,2521,4,UPI PIN,0
TXN102967,USER2304,2905.45,Bill Payment,11,iOS,Same City,0,3318,1,UPI PIN,0
TXN102968,USER3511,431.9,Merchant,13,Web,Same City,0,2002,6,UPI PIN,1
TXN102969,USER3061,38.49,Recharge,16,Web,Same City,0,3261,3,UPI PIN,0
TXN102970,USER2901,1680.11,Merchant,3,Android,Same City,0,2022,4,UPI PIN,0
TXN102971,USER2293,2075.74,P2P,0,Android,Same City,0,1002,2,UPI PIN,0
TXN102972,USER2547,2176.85,P2P,3,Android,Same City,0,1285,1,Auto Debit,1
TXN102973,USER4808,773.39,P2P,18,Android,Same City,0,3305,4,UPI PIN,0
TXN102974,USER4823,6824.47,Recharge,2,iOS,Different City,0,132,1,UPI PIN,1
TXN102975,USER3377,4858.11,Merchant,15,Android,Same City,0,3010,3,UPI PIN,0
TXN102976,USER1866,1394.34,Merchant,14,iOS,Same City,1,2855,3,UPI PIN,1
TXN102977,USER4053,398.51,Recharge,17,iOS,Same City,1,2758,3,UPI PIN,0
TXN102978,USER3693,2942.25,Merchant,14,Android,Same City,0,3204,4,Biometric,1
TXN102979,USER1097,90.26,P2P,9,Android,Same City,0,2817,4,UPI PIN,0
TXN102980,USER4881,6286.84,P2P,16,Android,Different State,0,964,4,UPI PIN,0
TXN102981,USER3804,1685.92,Bill Payment,23,Android,Same City,0,162,4,UPI PIN,0
TXN102982,USER1269,2899.24,P2P,22,Android,Same City,0,2813,7,UPI PIN,0
TXN102983,USER3055,839.78,Merchant,17,Android,Same City,0,3410,1,UPI PIN,0
TXN102984,USER4394,2732.14,P2P,0,Android,Same City,0,971,3,Biometric,0
TXN102985,USER4941,436.14,Merchant,22,Android,Same City,0,2913,3,Biometric,0
TXN102986,USER3455,2789.3,Bill Payment,1,Android,Same City,0,136,3,UPI PIN,0
TXN102987,USER2106,4302.87,P2P,5,iOS,Same City,0,3778,3,UPI PIN,0
TXN102988,USER2772,587.73,Bill Payment,0,iOS,Same City,0,3461,4,Biometric,1
TXN102989,USER1911,853.93,Bill Payment,11,Android,Different State,2,3090,0,UPI PIN,0
TXN102990,USER2891,2158.96,Merchant,16,Android,Same City,0,966,6,UPI PIN,1
TXN102991,USER3631,818.51,P2P,22,iOS,Same City,0,2447,2,UPI PIN,1
TXN102992,USER2208,2097.36,Recharge,0,Android,Same City,0,1798,4,UPI PIN,0
TXN102993,USER2357,2129.4,P2P,7,iOS,Same City,0,692,3,Auto Debit,1
TXN102994,USER1897,725.37,Merchant,9,Android,Same City,1,1851,5,UPI PIN,0
